,Date,Start Time (ET),Visitor,Visitor Points,Home,Home Points,Box Score,Overtime,Attendance,Arena,Notes
145,"Wed, Nov 21, 2012",7:00p,New Orleans Hornets,107,Indiana Pacers,115,https://www.basketball-reference.com//boxscores/201211210IND.html,OT,"12,633",Bankers Life Fieldhouse,
146,"Wed, Nov 21, 2012",7:00p,Detroit Pistons,74,Orlando Magic,90,https://www.basketball-reference.com//boxscores/201211210ORL.html,,"17,199",Amway Center,
147,"Wed, Nov 21, 2012",7:30p,Washington Wizards,100,Atlanta Hawks,101,https://www.basketball-reference.com//boxscores/201211210ATL.html,OT,"11,338",Philips Arena,
148,"Wed, Nov 21, 2012",7:30p,San Antonio Spurs,112,Boston Celtics,100,https://www.basketball-reference.com//boxscores/201211210BOS.html,,"18,624",TD Garden,
149,"Wed, Nov 21, 2012",7:30p,Milwaukee Bucks,106,Miami Heat,113,https://www.basketball-reference.com//boxscores/201211210MIA.html,OT,"19,971",AmericanAirlines Arena,
150,"Wed, Nov 21, 2012",7:30p,Los Angeles Clippers,111,Oklahoma City Thunder,117,https://www.basketball-reference.com//boxscores/201211210OKC.html,OT,"18,203",Chesapeake Energy Arena,
151,"Wed, Nov 21, 2012",8:00p,Chicago Bulls,89,Houston Rockets,93,https://www.basketball-reference.com//boxscores/201211210HOU.html,,"15,950",Toyota Center,
152,"Wed, Nov 21, 2012",8:00p,Denver Nuggets,101,Minnesota Timberwolves,94,https://www.basketball-reference.com//boxscores/201211210MIN.html,,"16,879",Target Center,
153,"Wed, Nov 21, 2012",8:30p,New York Knicks,111,Dallas Mavericks,114,https://www.basketball-reference.com//boxscores/201211210DAL.html,,"20,157",American Airlines Center,
154,"Wed, Nov 21, 2012",9:00p,Portland Trail Blazers,87,Phoenix Suns,114,https://www.basketball-reference.com//boxscores/201211210PHO.html,,"14,263",US Airways Center,
155,"Wed, Nov 21, 2012",10:00p,Los Angeles Lakers,97,Sacramento Kings,113,https://www.basketball-reference.com//boxscores/201211210SAC.html,,"15,249",Sleep Train Arena,
156,"Wed, Nov 21, 2012",10:30p,Brooklyn Nets,93,Golden State Warriors,102,https://www.basketball-reference.com//boxscores/201211210GSW.html,,"18,374",Oracle Arena,
157,"Fri, Nov 23, 2012",7:00p,Atlanta Hawks,101,Charlotte Bobcats,91,https://www.basketball-reference.com//boxscores/201211230CHA.html,,"17,868",Time Warner Cable Arena,
158,"Fri, Nov 23, 2012",7:00p,Cleveland Cavaliers,104,Orlando Magic,108,https://www.basketball-reference.com//boxscores/201211230ORL.html,,"17,334",Amway Center,
159,"Fri, Nov 23, 2012",7:30p,Oklahoma City Thunder,100,Boston Celtics,108,https://www.basketball-reference.com//boxscores/201211230BOS.html,,"18,624",TD Garden,
160,"Fri, Nov 23, 2012",7:30p,Los Angeles Clippers,76,Brooklyn Nets,86,https://www.basketball-reference.com//boxscores/201211230BRK.html,,"17,732",Barclays Center,
161,"Fri, Nov 23, 2012",7:30p,Toronto Raptors,90,Detroit Pistons,91,https://www.basketball-reference.com//boxscores/201211230DET.html,,"12,778",The Palace of Auburn Hills,
162,"Fri, Nov 23, 2012",8:00p,New York Knicks,103,Houston Rockets,131,https://www.basketball-reference.com//boxscores/201211230HOU.html,,"18,038",Toyota Center,
163,"Fri, Nov 23, 2012",8:00p,San Antonio Spurs,104,Indiana Pacers,97,https://www.basketball-reference.com//boxscores/201211230IND.html,,"17,082",Bankers Life Fieldhouse,
164,"Fri, Nov 23, 2012",8:00p,Los Angeles Lakers,98,Memphis Grizzlies,106,https://www.basketball-reference.com//boxscores/201211230MEM.html,,"18,119",FedEx Forum,
165,"Fri, Nov 23, 2012",9:00p,Golden State Warriors,91,Denver Nuggets,102,https://www.basketball-reference.com//boxscores/201211230DEN.html,,"18,523",Pepsi Center,
166,"Fri, Nov 23, 2012",9:00p,New Orleans Hornets,108,Phoenix Suns,111,https://www.basketball-reference.com//boxscores/201211230PHO.html,OT,"14,020",US Airways Center,
167,"Fri, Nov 23, 2012",9:00p,Sacramento Kings,102,Utah Jazz,104,https://www.basketball-reference.com//boxscores/201211230UTA.html,,"18,000",EnergySolutions Arena,
168,"Fri, Nov 23, 2012",10:00p,Minnesota Timberwolves,95,Portland Trail Blazers,103,https://www.basketball-reference.com//boxscores/201211230POR.html,,"20,555",Rose Garden Arena,
169,"Sat, Nov 24, 2012",7:00p,Los Angeles Clippers,93,Atlanta Hawks,104,https://www.basketball-reference.com//boxscores/201211240ATL.html,,"16,024",Philips Arena,
170,"Sat, Nov 24, 2012",7:00p,Oklahoma City Thunder,116,Philadelphia 76ers,109,https://www.basketball-reference.com//boxscores/201211240PHI.html,OT,"19,611",Wells Fargo Center,
171,"Sat, Nov 24, 2012",7:00p,Charlotte Bobcats,108,Washington Wizards,106,https://www.basketball-reference.com//boxscores/201211240WAS.html,2OT,"13,077",Verizon Center,
172,"Sat, Nov 24, 2012",7:30p,Cleveland Cavaliers,108,Miami Heat,110,https://www.basketball-reference.com//boxscores/201211240MIA.html,,"20,064",AmericanAirlines Arena,
173,"Sat, Nov 24, 2012",8:30p,Los Angeles Lakers,115,Dallas Mavericks,89,https://www.basketball-reference.com//boxscores/201211240DAL.html,,"20,423",American Airlines Center,
174,"Sat, Nov 24, 2012",9:00p,Chicago Bulls,93,Milwaukee Bucks,86,https://www.basketball-reference.com//boxscores/201211240MIL.html,,"14,812",BMO Harris Bradley Center,
175,"Sat, Nov 24, 2012",10:00p,Utah Jazz,97,Sacramento Kings,108,https://www.basketball-reference.com//boxscores/201211240SAC.html,,"12,239",Sleep Train Arena,
176,"Sat, Nov 24, 2012",10:30p,Minnesota Timberwolves,85,Golden State Warriors,96,https://www.basketball-reference.com//boxscores/201211240GSW.html,,"19,084",Oracle Arena,
177,"Sun, Nov 25, 2012",1:00p,Detroit Pistons,100,New York Knicks,121,https://www.basketball-reference.com//boxscores/201211250NYK.html,,"19,033",Madison Square Garden (IV),
178,"Sun, Nov 25, 2012",1:00p,San Antonio Spurs,111,Toronto Raptors,106,https://www.basketball-reference.com//boxscores/201211250TOR.html,2OT,"19,800",Air Canada Centre,
179,"Sun, Nov 25, 2012",3:00p,Portland Trail Blazers,85,Brooklyn Nets,98,https://www.basketball-reference.com//boxscores/201211250BRK.html,,"16,542",Barclays Center,
180,"Sun, Nov 25, 2012",6:00p,Boston Celtics,116,Orlando Magic,110,https://www.basketball-reference.com//boxscores/201211250ORL.html,OT,"17,037",Amway Center,
181,"Sun, Nov 25, 2012",6:00p,Phoenix Suns,101,Philadelphia 76ers,104,https://www.basketball-reference.com//boxscores/201211250PHI.html,,"14,518",Wells Fargo Center,
182,"Sun, Nov 25, 2012",8:00p,New Orleans Hornets,84,Denver Nuggets,102,https://www.basketball-reference.com//boxscores/201211250DEN.html,,"15,402",Pepsi Center,
183,"Mon, Nov 26, 2012",7:00p,New York Knicks,89,Brooklyn Nets,96,https://www.basketball-reference.com//boxscores/201211260BRK.html,OT,"17,732",Barclays Center,
184,"Mon, Nov 26, 2012",7:00p,San Antonio Spurs,118,Washington Wizards,92,https://www.basketball-reference.com//boxscores/201211260WAS.html,,"13,879",Verizon Center,
185,"Mon, Nov 26, 2012",7:30p,Portland Trail Blazers,101,Detroit Pistons,108,https://www.basketball-reference.com//boxscores/201211260DET.html,,"10,212",The Palace of Auburn Hills,
186,"Mon, Nov 26, 2012",8:00p,Milwaukee Bucks,93,Chicago Bulls,92,https://www.basketball-reference.com//boxscores/201211260CHI.html,,"21,485",United Center,
187,"Mon, Nov 26, 2012",8:00p,Cleveland Cavaliers,78,Memphis Grizzlies,84,https://www.basketball-reference.com//boxscores/201211260MEM.html,,"13,485",FedEx Forum,
188,"Mon, Nov 26, 2012",8:00p,Charlotte Bobcats,69,Oklahoma City Thunder,114,https://www.basketball-reference.com//boxscores/201211260OKC.html,,"18,203",Chesapeake Energy Arena,
189,"Mon, Nov 26, 2012",9:00p,Denver Nuggets,103,Utah Jazz,105,https://www.basketball-reference.com//boxscores/201211260UTA.html,,"18,776",EnergySolutions Arena,
190,"Mon, Nov 26, 2012",10:30p,New Orleans Hornets,105,Los Angeles Clippers,98,https://www.basketball-reference.com//boxscores/201211260LAC.html,,"19,060",STAPLES Center,
191,"Tue, Nov 27, 2012",7:00p,Phoenix Suns,91,Cleveland Cavaliers,78,https://www.basketball-reference.com//boxscores/201211270CLE.html,,"13,687",Quicken Loans Arena,
192,"Tue, Nov 27, 2012",7:00p,Dallas Mavericks,98,Philadelphia 76ers,100,https://www.basketball-reference.com//boxscores/201211270PHI.html,,"15,107",Wells Fargo Center,
193,"Tue, Nov 27, 2012",8:00p,Toronto Raptors,101,Houston Rockets,117,https://www.basketball-reference.com//boxscores/201211270HOU.html,,"12,907",Toyota Center,
194,"Tue, Nov 27, 2012",10:00p,Minnesota Timberwolves,97,Sacramento Kings,89,https://www.basketball-reference.com//boxscores/201211270SAC.html,,"10,741",Sleep Train Arena,
195,"Tue, Nov 27, 2012",10:30p,Indiana Pacers,79,Los Angeles Lakers,77,https://www.basketball-reference.com//boxscores/201211270LAL.html,,"18,997",STAPLES Center,
196,"Wed, Nov 28, 2012",7:00p,San Antonio Spurs,110,Orlando Magic,89,https://www.basketball-reference.com//boxscores/201211280ORL.html,,"17,271",Amway Center,
197,"Wed, Nov 28, 2012",7:00p,Portland Trail Blazers,82,Washington Wizards,84,https://www.basketball-reference.com//boxscores/201211280WAS.html,,"14,114",Verizon Center,
198,"Wed, Nov 28, 2012",7:30p,Charlotte Bobcats,91,Atlanta Hawks,94,https://www.basketball-reference.com//boxscores/201211280ATL.html,,"10,162",Philips Arena,
199,"Wed, Nov 28, 2012",7:30p,Brooklyn Nets,95,Boston Celtics,83,https://www.basketball-reference.com//boxscores/201211280BOS.html,,"18,624",TD Garden,
200,"Wed, Nov 28, 2012",7:30p,Phoenix Suns,77,Detroit Pistons,117,https://www.basketball-reference.com//boxscores/201211280DET.html,,"10,517",The Palace of Auburn Hills,
201,"Wed, Nov 28, 2012",8:00p,Dallas Mavericks,78,Chicago Bulls,101,https://www.basketball-reference.com//boxscores/201211280CHI.html,,"21,575",United Center,
202,"Wed, Nov 28, 2012",8:00p,Toronto Raptors,82,Memphis Grizzlies,103,https://www.basketball-reference.com//boxscores/201211280MEM.html,,"14,603",FedEx Forum,
203,"Wed, Nov 28, 2012",8:00p,New York Knicks,102,Milwaukee Bucks,88,https://www.basketball-reference.com//boxscores/201211280MIL.html,,"11,439",BMO Harris Bradley Center,
204,"Wed, Nov 28, 2012",8:00p,Utah Jazz,96,New Orleans Hornets,84,https://www.basketball-reference.com//boxscores/201211280NOH.html,,"10,693",New Orleans Arena,
205,"Wed, Nov 28, 2012",8:00p,Houston Rockets,98,Oklahoma City Thunder,120,https://www.basketball-reference.com//boxscores/201211280OKC.html,,"18,203",Chesapeake Energy Arena,
206,"Wed, Nov 28, 2012",10:30p,Minnesota Timberwolves,95,Los Angeles Clippers,101,https://www.basketball-reference.com//boxscores/201211280LAC.html,,"19,060",STAPLES Center,
207,"Thu, Nov 29, 2012",8:00p,San Antonio Spurs,100,Miami Heat,105,https://www.basketball-reference.com//boxscores/201211290MIA.html,,"19,703",AmericanAirlines Arena,
208,"Thu, Nov 29, 2012",10:30p,Denver Nuggets,105,Golden State Warriors,106,https://www.basketball-reference.com//boxscores/201211290GSW.html,,"17,627",Oracle Arena,
209,"Fri, Nov 30, 2012",7:00p,Philadelphia 76ers,104,Charlotte Bobcats,98,https://www.basketball-reference.com//boxscores/201211300CHA.html,,"13,202",Time Warner Cable Arena,
210,"Fri, Nov 30, 2012",7:00p,Brooklyn Nets,98,Orlando Magic,86,https://www.basketball-reference.com//boxscores/201211300ORL.html,,"17,103",Amway Center,
211,"Fri, Nov 30, 2012",7:00p,Phoenix Suns,97,Toronto Raptors,101,https://www.basketball-reference.com//boxscores/201211300TOR.html,,"18,246",Air Canada Centre,
212,"Fri, Nov 30, 2012",7:30p,Cleveland Cavaliers,113,Atlanta Hawks,111,https://www.basketball-reference.com//boxscores/201211300ATL.html,,"13,094",Philips Arena,
213,"Fri, Nov 30, 2012",7:30p,Portland Trail Blazers,78,Boston Celtics,96,https://www.basketball-reference.com//boxscores/201211300BOS.html,,"18,624",TD Garden,
214,"Fri, Nov 30, 2012",7:30p,Washington Wizards,87,New York Knicks,108,https://www.basketball-reference.com//boxscores/201211300NYK.html,,"19,033",Madison Square Garden (IV),
215,"Fri, Nov 30, 2012",8:00p,Detroit Pistons,78,Memphis Grizzlies,90,https://www.basketball-reference.com//boxscores/201211300MEM.html,,"16,732",FedEx Forum,
216,"Fri, Nov 30, 2012",8:00p,Milwaukee Bucks,85,Minnesota Timberwolves,95,https://www.basketball-reference.com//boxscores/201211300MIN.html,,"16,418",Target Center,
217,"Fri, Nov 30, 2012",8:00p,Utah Jazz,94,Oklahoma City Thunder,106,https://www.basketball-reference.com//boxscores/201211300OKC.html,,"18,203",Chesapeake Energy Arena,
218,"Fri, Nov 30, 2012",10:00p,Indiana Pacers,97,Sacramento Kings,92,https://www.basketball-reference.com//boxscores/201211300SAC.html,,"12,544",Sleep Train Arena,
219,"Fri, Nov 30, 2012",10:30p,Denver Nuggets,103,Los Angeles Lakers,122,https://www.basketball-reference.com//boxscores/201211300LAL.html,,"18,997",STAPLES Center,
0,"Sat, Dec 1, 2012",7:30p,Portland Trail Blazers,118,Cleveland Cavaliers,117,https://www.basketball-reference.com//boxscores/201212010CLE.html,2OT,"16,624",Quicken Loans Arena,
1,"Sat, Dec 1, 2012",7:30p,Brooklyn Nets,89,Miami Heat,102,https://www.basketball-reference.com//boxscores/201212010MIA.html,,"19,961",AmericanAirlines Arena,
2,"Sat, Dec 1, 2012",8:00p,Philadelphia 76ers,88,Chicago Bulls,93,https://www.basketball-reference.com//boxscores/201212010CHI.html,,"21,607",United Center,
3,"Sat, Dec 1, 2012",8:00p,Utah Jazz,116,Houston Rockets,124,https://www.basketball-reference.com//boxscores/201212010HOU.html,,"14,432",Toyota Center,
4,"Sat, Dec 1, 2012",8:00p,Oklahoma City Thunder,100,New Orleans Hornets,79,https://www.basketball-reference.com//boxscores/201212010NOH.html,,"14,547",New Orleans Arena,
5,"Sat, Dec 1, 2012",8:30p,Boston Celtics,88,Milwaukee Bucks,91,https://www.basketball-reference.com//boxscores/201212010MIL.html,,"16,581",BMO Harris Bradley Center,
6,"Sat, Dec 1, 2012",8:30p,Memphis Grizzlies,95,San Antonio Spurs,99,https://www.basketball-reference.com//boxscores/201212010SAS.html,OT,"18,581",AT&T Center,
7,"Sat, Dec 1, 2012",9:00p,Detroit Pistons,77,Dallas Mavericks,92,https://www.basketball-reference.com//boxscores/201212010DAL.html,,"20,285",American Airlines Center,
8,"Sat, Dec 1, 2012",10:30p,Indiana Pacers,92,Golden State Warriors,103,https://www.basketball-reference.com//boxscores/201212010GSW.html,,"18,623",Oracle Arena,
9,"Sat, Dec 1, 2012",10:30p,Sacramento Kings,81,Los Angeles Clippers,116,https://www.basketball-reference.com//boxscores/201212010LAC.html,,"19,060",STAPLES Center,
10,"Sun, Dec 2, 2012",12:00p,Phoenix Suns,99,New York Knicks,106,https://www.basketball-reference.com//boxscores/201212020NYK.html,,"19,033",Madison Square Garden (IV),
11,"Sun, Dec 2, 2012",9:30p,Orlando Magic,113,Los Angeles Lakers,103,https://www.basketball-reference.com//boxscores/201212020LAL.html,,"18,997",STAPLES Center,
12,"Mon, Dec 3, 2012",7:00p,Portland Trail Blazers,118,Charlotte Bobcats,112,https://www.basketball-reference.com//boxscores/201212030CHA.html,OT,"12,640",Time Warner Cable Arena,
13,"Mon, Dec 3, 2012",7:30p,Cleveland Cavaliers,79,Detroit Pistons,89,https://www.basketball-reference.com//boxscores/201212030DET.html,,"11,352",The Palace of Auburn Hills,
14,"Mon, Dec 3, 2012",8:00p,Milwaukee Bucks,81,New Orleans Hornets,102,https://www.basketball-reference.com//boxscores/201212030NOH.html,,"12,321",New Orleans Arena,
15,"Mon, Dec 3, 2012",9:00p,Toronto Raptors,110,Denver Nuggets,113,https://www.basketball-reference.com//boxscores/201212030DEN.html,,"15,221",Pepsi Center,
16,"Mon, Dec 3, 2012",9:00p,Los Angeles Clippers,105,Utah Jazz,104,https://www.basketball-reference.com//boxscores/201212030UTA.html,,"19,067",EnergySolutions Arena,
17,"Mon, Dec 3, 2012",10:30p,Orlando Magic,102,Golden State Warriors,94,https://www.basketball-reference.com//boxscores/201212030GSW.html,,"18,117",Oracle Arena,
18,"Tue, Dec 4, 2012",7:00p,Minnesota Timberwolves,105,Philadelphia 76ers,88,https://www.basketball-reference.com//boxscores/201212040PHI.html,,"13,986",Wells Fargo Center,
19,"Tue, Dec 4, 2012",7:00p,Miami Heat,101,Washington Wizards,105,https://www.basketball-reference.com//boxscores/201212040WAS.html,,"17,761",Verizon Center,
20,"Tue, Dec 4, 2012",7:30p,Oklahoma City Thunder,117,Brooklyn Nets,111,https://www.basketball-reference.com//boxscores/201212040BRK.html,,"17,732",Barclays Center,
21,"Tue, Dec 4, 2012",8:00p,Indiana Pacers,80,Chicago Bulls,76,https://www.basketball-reference.com//boxscores/201212040CHI.html,,"21,152",United Center,
22,"Tue, Dec 4, 2012",8:00p,Los Angeles Lakers,105,Houston Rockets,107,https://www.basketball-reference.com//boxscores/201212040HOU.html,,"18,052",Toyota Center,
23,"Tue, Dec 4, 2012",8:00p,Phoenix Suns,98,Memphis Grizzlies,108,https://www.basketball-reference.com//boxscores/201212040MEM.html,OT,"14,481",FedEx Forum,
24,"Wed, Dec 5, 2012",7:00p,New York Knicks,100,Charlotte Bobcats,98,https://www.basketball-reference.com//boxscores/201212050CHA.html,,"18,097",Time Warner Cable Arena,
25,"Wed, Dec 5, 2012",7:00p,Portland Trail Blazers,92,Indiana Pacers,99,https://www.basketball-reference.com//boxscores/201212050IND.html,,"11,569",Bankers Life Fieldhouse,
26,"Wed, Dec 5, 2012",7:30p,Minnesota Timberwolves,94,Boston Celtics,104,https://www.basketball-reference.com//boxscores/201212050BOS.html,,"18,624",TD Garden,
27,"Wed, Dec 5, 2012",7:30p,Golden State Warriors,104,Detroit Pistons,97,https://www.basketball-reference.com//boxscores/201212050DET.html,,"11,128",The Palace of Auburn Hills,
28,"Wed, Dec 5, 2012",8:00p,Denver Nuggets,104,Atlanta Hawks,108,https://www.basketball-reference.com//boxscores/201212050ATL.html,,"14,101",Philips Arena,
29,"Wed, Dec 5, 2012",8:00p,Chicago Bulls,95,Cleveland Cavaliers,85,https://www.basketball-reference.com//boxscores/201212050CLE.html,,"17,893",Quicken Loans Arena,
30,"Wed, Dec 5, 2012",8:00p,Los Angeles Lakers,103,New Orleans Hornets,87,https://www.basketball-reference.com//boxscores/201212050NOH.html,,"18,449",New Orleans Arena,
31,"Wed, Dec 5, 2012",8:30p,Milwaukee Bucks,99,San Antonio Spurs,110,https://www.basketball-reference.com//boxscores/201212050SAS.html,,"18,349",AT&T Center,
32,"Wed, Dec 5, 2012",9:00p,Orlando Magic,81,Utah Jazz,87,https://www.basketball-reference.com//boxscores/201212050UTA.html,,"18,078",EnergySolutions Arena,
33,"Wed, Dec 5, 2012",10:00p,Toronto Raptors,100,Sacramento Kings,107,https://www.basketball-reference.com//boxscores/201212050SAC.html,,"12,476",Sleep Train Arena,
34,"Wed, Dec 5, 2012",10:30p,Dallas Mavericks,90,Los Angeles Clippers,112,https://www.basketball-reference.com//boxscores/201212050LAC.html,,"19,060",STAPLES Center,
35,"Thu, Dec 6, 2012",8:00p,New York Knicks,112,Miami Heat,92,https://www.basketball-reference.com//boxscores/201212060MIA.html,,"19,740",AmericanAirlines Arena,
36,"Thu, Dec 6, 2012",10:30p,Dallas Mavericks,97,Phoenix Suns,94,https://www.basketball-reference.com//boxscores/201212060PHO.html,,"17,517",US Airways Center,
37,"Fri, Dec 7, 2012",7:00p,Denver Nuggets,92,Indiana Pacers,89,https://www.basketball-reference.com//boxscores/201212070IND.html,,"15,289",Bankers Life Fieldhouse,
38,"Fri, Dec 7, 2012",7:00p,Boston Celtics,94,Philadelphia 76ers,95,https://www.basketball-reference.com//boxscores/201212070PHI.html,OT,"17,921",Wells Fargo Center,
39,"Fri, Dec 7, 2012",7:30p,Washington Wizards,95,Atlanta Hawks,104,https://www.basketball-reference.com//boxscores/201212070ATL.html,,"13,067",Philips Arena,
