Date,Start Time (ET),Visitor,Visitor Points,Home,Home Points,Box Score,Overtime,Attendance,Arena,Notes
2015-05-14,8:00p,Cleveland Cavaliers,94,Chicago Bulls,73,https://www.basketball-reference.com//boxscores/201505140CHI.html,,"22,695",United Center,
2015-05-14,10:30p,Houston Rockets,119,Los Angeles Clippers,107,https://www.basketball-reference.com//boxscores/201505140LAC.html,,"19,417",STAPLES Center,
2015-05-15,7:00p,Atlanta Hawks,94,Washington Wizards,91,https://www.basketball-reference.com//boxscores/201505150WAS.html,,"20,356",Verizon Center,
2015-05-15,9:30p,Golden State Warriors,108,Memphis Grizzlies,95,https://www.basketball-reference.com//boxscores/201505150MEM.html,,"18,119",FedEx Forum,
2015-05-17,3:30p,Los Angeles Clippers,100,Houston Rockets,113,https://www.basketball-reference.com//boxscores/201505170HOU.html,,"18,463",Toyota Center,
2015-05-19,9:00p,Houston Rockets,106,Golden State Warriors,110,https://www.basketball-reference.com//boxscores/201505190GSW.html,,"19,596",Oracle Arena,
2015-05-20,8:30p,Cleveland Cavaliers,97,Atlanta Hawks,89,https://www.basketball-reference.com//boxscores/201505200ATL.html,,"18,489",Philips Arena,
2015-05-21,9:00p,Houston Rockets,98,Golden State Warriors,99,https://www.basketball-reference.com//boxscores/201505210GSW.html,,"19,596",Oracle Arena,
2015-05-22,8:30p,Cleveland Cavaliers,94,Atlanta Hawks,82,https://www.basketball-reference.com//boxscores/201505220ATL.html,,"18,670",Philips Arena,
2015-05-23,9:00p,Golden State Warriors,115,Houston Rockets,80,https://www.basketball-reference.com//boxscores/201505230HOU.html,,"18,282",Toyota Center,
2015-05-24,8:30p,Atlanta Hawks,111,Cleveland Cavaliers,114,https://www.basketball-reference.com//boxscores/201505240CLE.html,OT,"20,562",Quicken Loans Arena,
2015-05-25,9:00p,Golden State Warriors,115,Houston Rockets,128,https://www.basketball-reference.com//boxscores/201505250HOU.html,,"18,239",Toyota Center,
2015-05-26,8:30p,Atlanta Hawks,88,Cleveland Cavaliers,118,https://www.basketball-reference.com//boxscores/201505260CLE.html,,"20,562",Quicken Loans Arena,
2015-05-27,9:00p,Houston Rockets,90,Golden State Warriors,104,https://www.basketball-reference.com//boxscores/201505270GSW.html,,"19,596",Oracle Arena,
2015-06-04,9:00p,Cleveland Cavaliers,100,Golden State Warriors,108,https://www.basketball-reference.com//boxscores/201506040GSW.html,OT,"19,596",Oracle Arena,
2015-06-07,8:00p,Cleveland Cavaliers,95,Golden State Warriors,93,https://www.basketball-reference.com//boxscores/201506070GSW.html,OT,"19,596",Oracle Arena,
2015-06-09,9:00p,Golden State Warriors,91,Cleveland Cavaliers,96,https://www.basketball-reference.com//boxscores/201506090CLE.html,,"20,562",Quicken Loans Arena,
2015-06-11,9:00p,Golden State Warriors,103,Cleveland Cavaliers,82,https://www.basketball-reference.com//boxscores/201506110CLE.html,,"20,562",Quicken Loans Arena,
2015-06-14,8:00p,Cleveland Cavaliers,91,Golden State Warriors,104,https://www.basketball-reference.com//boxscores/201506140GSW.html,,"19,596",Oracle Arena,
2015-06-16,9:00p,Golden State Warriors,105,Cleveland Cavaliers,97,https://www.basketball-reference.com//boxscores/201506160CLE.html,,"20,562",Quicken Loans Arena,
2015-10-27,8:00p,Cleveland Cavaliers,95,Chicago Bulls,97,https://www.basketball-reference.com//boxscores/201510270CHI.html,,"21,957",United Center,
2015-10-27,8:00p,Detroit Pistons,106,Atlanta Hawks,94,https://www.basketball-reference.com//boxscores/201510270ATL.html,,"19,187",Philips Arena,
2015-10-27,10:30p,New Orleans Pelicans,95,Golden State Warriors,111,https://www.basketball-reference.com//boxscores/201510270GSW.html,,"19,596",Oracle Arena,
2015-10-28,7:00p,Washington Wizards,88,Orlando Magic,87,https://www.basketball-reference.com//boxscores/201510280ORL.html,,"18,846",Amway Center,
2015-10-28,7:30p,Philadelphia 76ers,95,Boston Celtics,112,https://www.basketball-reference.com//boxscores/201510280BOS.html,,"18,624",TD Garden,
2015-10-28,7:30p,Chicago Bulls,115,Brooklyn Nets,100,https://www.basketball-reference.com//boxscores/201510280BRK.html,,"17,732",Barclays Center,
2015-10-28,7:30p,Utah Jazz,87,Detroit Pistons,92,https://www.basketball-reference.com//boxscores/201510280DET.html,,"18,434",The Palace of Auburn Hills,
2015-10-28,7:30p,Indiana Pacers,99,Toronto Raptors,106,https://www.basketball-reference.com//boxscores/201510280TOR.html,,"19,800",Air Canada Centre,
2015-10-28,7:30p,Charlotte Hornets,94,Miami Heat,104,https://www.basketball-reference.com//boxscores/201510280MIA.html,,"19,724",AmericanAirlines Arena,
2015-10-28,8:00p,New York Knicks,122,Milwaukee Bucks,97,https://www.basketball-reference.com//boxscores/201510280MIL.html,,"18,717",BMO Harris Bradley Center,
2015-10-28,8:00p,San Antonio Spurs,106,Oklahoma City Thunder,112,https://www.basketball-reference.com//boxscores/201510280OKC.html,,"18,203",Chesapeake Energy Arena,
2015-10-28,8:00p,Cleveland Cavaliers,106,Memphis Grizzlies,76,https://www.basketball-reference.com//boxscores/201510280MEM.html,,"18,119",FedEx Forum,
2015-10-28,8:00p,Denver Nuggets,105,Houston Rockets,85,https://www.basketball-reference.com//boxscores/201510280HOU.html,,"18,240",Toyota Center,
2015-10-28,10:00p,Dallas Mavericks,111,Phoenix Suns,95,https://www.basketball-reference.com//boxscores/201510280PHO.html,,"18,055",Talking Stick Resort Arena,
2015-10-28,10:00p,New Orleans Pelicans,94,Portland Trail Blazers,112,https://www.basketball-reference.com//boxscores/201510280POR.html,,"19,393",Moda Center,
2015-10-28,10:00p,Los Angeles Clippers,111,Sacramento Kings,104,https://www.basketball-reference.com//boxscores/201510280SAC.html,,"17,458",Sleep Train Arena,
2015-10-28,10:30p,Minnesota Timberwolves,112,Los Angeles Lakers,111,https://www.basketball-reference.com//boxscores/201510280LAL.html,,"18,997",STAPLES Center,
2015-10-29,7:00p,Memphis Grizzlies,112,Indiana Pacers,103,https://www.basketball-reference.com//boxscores/201510290IND.html,,"18,165",Bankers Life Fieldhouse,
2015-10-29,8:00p,Atlanta Hawks,112,New York Knicks,101,https://www.basketball-reference.com//boxscores/201510290NYK.html,,"19,812",Madison Square Garden (IV),
2015-10-29,10:30p,Dallas Mavericks,88,Los Angeles Clippers,104,https://www.basketball-reference.com//boxscores/201510290LAC.html,,"19,218",STAPLES Center,
2015-10-30,7:00p,Miami Heat,92,Cleveland Cavaliers,102,https://www.basketball-reference.com//boxscores/201510300CLE.html,,"20,562",Quicken Loans Arena,
2015-10-30,7:00p,Utah Jazz,99,Philadelphia 76ers,71,https://www.basketball-reference.com//boxscores/201510300PHI.html,,"17,122",Wells Fargo Center,
2015-10-30,7:00p,Oklahoma City Thunder,139,Orlando Magic,136,https://www.basketball-reference.com//boxscores/201510300ORL.html,2OT,"18,846",Amway Center,
2015-10-30,7:30p,Toronto Raptors,113,Boston Celtics,103,https://www.basketball-reference.com//boxscores/201510300BOS.html,,"16,898",TD Garden,
2015-10-30,7:30p,Chicago Bulls,94,Detroit Pistons,98,https://www.basketball-reference.com//boxscores/201510300DET.html,OT,"16,035",The Palace of Auburn Hills,
2015-10-30,8:00p,Charlotte Hornets,94,Atlanta Hawks,97,https://www.basketball-reference.com//boxscores/201510300ATL.html,,"17,024",Philips Arena,
2015-10-30,8:00p,Washington Wizards,118,Milwaukee Bucks,113,https://www.basketball-reference.com//boxscores/201510300MIL.html,,"13,858",BMO Harris Bradley Center,
2015-10-30,8:30p,Brooklyn Nets,75,San Antonio Spurs,102,https://www.basketball-reference.com//boxscores/201510300SAS.html,,"18,418",AT&T Center,
2015-10-30,9:00p,Minnesota Timberwolves,95,Denver Nuggets,78,https://www.basketball-reference.com//boxscores/201510300DEN.html,,"17,660",Pepsi Center,
2015-10-30,9:30p,Golden State Warriors,112,Houston Rockets,92,https://www.basketball-reference.com//boxscores/201510300HOU.html,,"18,142",Toyota Center,
2015-10-30,10:00p,Los Angeles Lakers,114,Sacramento Kings,132,https://www.basketball-reference.com//boxscores/201510300SAC.html,,"17,391",Sleep Train Arena,
2015-10-30,10:30p,Portland Trail Blazers,92,Phoenix Suns,110,https://www.basketball-reference.com//boxscores/201510300PHO.html,,"18,055",Talking Stick Resort Arena,
2015-10-31,7:00p,Utah Jazz,97,Indiana Pacers,76,https://www.basketball-reference.com//boxscores/201510310IND.html,,"14,412",Bankers Life Fieldhouse,
2015-10-31,7:00p,New York Knicks,117,Washington Wizards,110,https://www.basketball-reference.com//boxscores/201510310WAS.html,,"20,356",Verizon Center,
2015-10-31,7:30p,Golden State Warriors,134,New Orleans Pelicans,120,https://www.basketball-reference.com//boxscores/201510310NOP.html,,"18,406",Smoothie King Center,
2015-10-31,8:00p,Brooklyn Nets,91,Memphis Grizzlies,101,https://www.basketball-reference.com//boxscores/201510310MEM.html,,"16,013",FedEx Forum,
2015-10-31,10:00p,Phoenix Suns,101,Portland Trail Blazers,90,https://www.basketball-reference.com//boxscores/201510310POR.html,,"17,906",Moda Center,
2015-10-31,10:30p,Sacramento Kings,109,Los Angeles Clippers,114,https://www.basketball-reference.com//boxscores/201510310LAC.html,,"19,060",STAPLES Center,
2015-11-01,2:00p,Atlanta Hawks,94,Charlotte Hornets,92,https://www.basketball-reference.com//boxscores/201511010CHO.html,,"18,691",Time Warner Cable Arena,
2015-11-01,3:30p,San Antonio Spurs,95,Boston Celtics,87,https://www.basketball-reference.com//boxscores/201511010BOS.html,,"17,461",TD Garden,
2015-11-01,6:00p,Houston Rockets,89,Miami Heat,109,https://www.basketball-reference.com//boxscores/201511010MIA.html,,"19,600",AmericanAirlines Arena,
2015-11-01,6:00p,Milwaukee Bucks,87,Toronto Raptors,106,https://www.basketball-reference.com//boxscores/201511010TOR.html,,"19,800",Air Canada Centre,
2015-11-01,7:00p,Orlando Magic,87,Chicago Bulls,92,https://www.basketball-reference.com//boxscores/201511010CHI.html,,"21,585",United Center,
2015-11-01,7:00p,Denver Nuggets,93,Oklahoma City Thunder,117,https://www.basketball-reference.com//boxscores/201511010OKC.html,,"18,203",Chesapeake Energy Arena,
2015-11-01,9:30p,Dallas Mavericks,103,Los Angeles Lakers,93,https://www.basketball-reference.com//boxscores/201511010LAL.html,,"18,997",STAPLES Center,
2015-11-02,7:00p,Cleveland Cavaliers,107,Philadelphia 76ers,100,https://www.basketball-reference.com//boxscores/201511020PHI.html,,"18,094",Wells Fargo Center,
2015-11-02,7:30p,Milwaukee Bucks,103,Brooklyn Nets,96,https://www.basketball-reference.com//boxscores/201511020BRK.html,,"12,576",Barclays Center,
2015-11-02,7:30p,San Antonio Spurs,94,New York Knicks,84,https://www.basketball-reference.com//boxscores/201511020NYK.html,,"19,812",Madison Square Garden (IV),
2015-11-02,8:00p,Oklahoma City Thunder,105,Houston Rockets,110,https://www.basketball-reference.com//boxscores/201511020HOU.html,,"17,224",Toyota Center,
2015-11-02,8:00p,Portland Trail Blazers,106,Minnesota Timberwolves,101,https://www.basketball-reference.com//boxscores/201511020MIN.html,,"18,903",Target Center,
2015-11-02,10:30p,Memphis Grizzlies,69,Golden State Warriors,119,https://www.basketball-reference.com//boxscores/201511020GSW.html,,"19,596",Oracle Arena,
2015-11-02,10:30p,Phoenix Suns,96,Los Angeles Clippers,102,https://www.basketball-reference.com//boxscores/201511020LAC.html,,"19,060",STAPLES Center,
2015-11-03,7:00p,Chicago Bulls,105,Charlotte Hornets,130,https://www.basketball-reference.com//boxscores/201511030CHO.html,,"15,136",Time Warner Cable Arena,
2015-11-03,7:30p,Indiana Pacers,94,Detroit Pistons,82,https://www.basketball-reference.com//boxscores/201511030DET.html,,"13,325",The Palace of Auburn Hills,
2015-11-03,7:30p,Atlanta Hawks,98,Miami Heat,92,https://www.basketball-reference.com//boxscores/201511030MIA.html,,"19,600",AmericanAirlines Arena,
2015-11-03,8:00p,Orlando Magic,103,New Orleans Pelicans,94,https://www.basketball-reference.com//boxscores/201511030NOP.html,,"16,876",Smoothie King Center,
2015-11-03,8:30p,Toronto Raptors,102,Dallas Mavericks,91,https://www.basketball-reference.com//boxscores/201511030DAL.html,,"20,034",American Airlines Center,
2015-11-03,10:00p,Memphis Grizzlies,103,Sacramento Kings,89,https://www.basketball-reference.com//boxscores/201511030SAC.html,,"17,317",Sleep Train Arena,
2015-11-03,10:30p,Denver Nuggets,120,Los Angeles Lakers,109,https://www.basketball-reference.com//boxscores/201511030LAL.html,,"18,997",STAPLES Center,
2015-11-04,7:00p,Boston Celtics,98,Indiana Pacers,100,https://www.basketball-reference.com//boxscores/201511040IND.html,,"14,022",Bankers Life Fieldhouse,
2015-11-04,7:00p,San Antonio Spurs,99,Washington Wizards,102,https://www.basketball-reference.com//boxscores/201511040WAS.html,,"17,721",Verizon Center,
2015-11-04,8:00p,Brooklyn Nets,87,Atlanta Hawks,101,https://www.basketball-reference.com//boxscores/201511040ATL.html,,"14,044",Philips Arena,
2015-11-04,8:00p,New York Knicks,86,Cleveland Cavaliers,96,https://www.basketball-reference.com//boxscores/201511040CLE.html,,"20,562",Quicken Loans Arena,
2015-11-04,8:00p,Orlando Magic,114,Houston Rockets,119,https://www.basketball-reference.com//boxscores/201511040HOU.html,OT,"16,735",Toyota Center,
2015-11-04,8:00p,Philadelphia 76ers,87,Milwaukee Bucks,91,https://www.basketball-reference.com//boxscores/201511040MIL.html,,"12,437",BMO Harris Bradley Center,
2015-11-04,8:00p,Toronto Raptors,103,Oklahoma City Thunder,98,https://www.basketball-reference.com//boxscores/201511040OKC.html,,"18,203",Chesapeake Energy Arena,
2015-11-04,9:00p,Sacramento Kings,97,Phoenix Suns,118,https://www.basketball-reference.com//boxscores/201511040PHO.html,,"16,497",Talking Stick Resort Arena,
2015-11-04,9:00p,Portland Trail Blazers,108,Utah Jazz,92,https://www.basketball-reference.com//boxscores/201511040UTA.html,,"19,911",Vivint Smart Home Arena,
2015-11-04,10:30p,Los Angeles Clippers,108,Golden State Warriors,112,https://www.basketball-reference.com//boxscores/201511040GSW.html,,"19,596",Oracle Arena,
2015-11-05,8:00p,Oklahoma City Thunder,98,Chicago Bulls,104,https://www.basketball-reference.com//boxscores/201511050CHI.html,,"21,861",United Center,
2015-11-05,8:00p,Miami Heat,96,Minnesota Timberwolves,84,https://www.basketball-reference.com//boxscores/201511050MIN.html,,"11,794",Target Center,
2015-11-05,8:30p,Charlotte Hornets,108,Dallas Mavericks,94,https://www.basketball-reference.com//boxscores/201511050DAL.html,,"19,635",American Airlines Center,
2015-11-05,9:00p,Utah Jazz,96,Denver Nuggets,84,https://www.basketball-reference.com//boxscores/201511050DEN.html,,"9,906",Pepsi Center,
2015-11-05,10:30p,Memphis Grizzlies,96,Portland Trail Blazers,115,https://www.basketball-reference.com//boxscores/201511050POR.html,,"19,393",Moda Center,
2015-11-06,7:00p,Toronto Raptors,87,Orlando Magic,92,https://www.basketball-reference.com//boxscores/201511060ORL.html,,"16,578",Amway Center,
2015-11-06,7:30p,Washington Wizards,98,Boston Celtics,118,https://www.basketball-reference.com//boxscores/201511060BOS.html,,"18,624",TD Garden,
2015-11-06,7:30p,Los Angeles Lakers,104,Brooklyn Nets,98,https://www.basketball-reference.com//boxscores/201511060BRK.html,,"17,732",Barclays Center,
2015-11-06,7:30p,Philadelphia 76ers,102,Cleveland Cavaliers,108,https://www.basketball-reference.com//boxscores/201511060CLE.html,,"20,562",Quicken Loans Arena,
2015-11-06,7:30p,Milwaukee Bucks,99,New York Knicks,92,https://www.basketball-reference.com//boxscores/201511060NYK.html,,"19,812",Madison Square Garden (IV),
2015-11-06,8:00p,Miami Heat,87,Indiana Pacers,90,https://www.basketball-reference.com//boxscores/201511060IND.html,,"16,914",Bankers Life Fieldhouse,
2015-11-06,8:00p,Atlanta Hawks,121,New Orleans Pelicans,115,https://www.basketball-reference.com//boxscores/201511060NOP.html,,"16,983",Smoothie King Center,
2015-11-06,9:30p,Detroit Pistons,100,Phoenix Suns,92,https://www.basketball-reference.com//boxscores/201511060PHO.html,,"16,676",Talking Stick Resort Arena,
2015-11-06,10:30p,Denver Nuggets,104,Golden State Warriors,119,https://www.basketball-reference.com//boxscores/201511060GSW.html,,"19,596",Oracle Arena,
2015-11-06,10:30p,Houston Rockets,116,Sacramento Kings,110,https://www.basketball-reference.com//boxscores/201511060SAC.html,,"16,983",Sleep Train Arena,
2015-11-07,6:00p,Minnesota Timberwolves,102,Chicago Bulls,93,https://www.basketball-reference.com//boxscores/201511070CHI.html,OT,"21,988",United Center,
2015-11-07,7:00p,Orlando Magic,105,Philadelphia 76ers,97,https://www.basketball-reference.com//boxscores/201511070PHI.html,,"15,207",Wells Fargo Center,
2015-11-07,7:30p,Washington Wizards,99,Atlanta Hawks,114,https://www.basketball-reference.com//boxscores/201511070ATL.html,,"18,047",Philips Arena,
2015-11-07,8:30p,New Orleans Pelicans,98,Dallas Mavericks,107,https://www.basketball-reference.com//boxscores/201511070DAL.html,,"20,454",American Airlines Center,
2015-11-07,8:30p,Brooklyn Nets,86,Milwaukee Bucks,94,https://www.basketball-reference.com//boxscores/201511070MIL.html,,"15,228",BMO Harris Bradley Center,
2015-11-07,8:30p,Charlotte Hornets,94,San Antonio Spurs,114,https://www.basketball-reference.com//boxscores/201511070SAS.html,,"18,418",AT&T Center,
2015-11-07,9:00p,Memphis Grizzlies,79,Utah Jazz,89,https://www.basketball-reference.com//boxscores/201511070UTA.html,,"19,456",Vivint Smart Home Arena,
2015-11-07,10:00p,Golden State Warriors,103,Sacramento Kings,94,https://www.basketball-reference.com//boxscores/201511070SAC.html,,"17,317",Sleep Train Arena,
2015-11-07,10:30p,Houston Rockets,109,Los Angeles Clippers,105,https://www.basketball-reference.com//boxscores/201511070LAC.html,,"19,361",STAPLES Center,
2015-11-08,3:30p,Indiana Pacers,97,Cleveland Cavaliers,101,https://www.basketball-reference.com//boxscores/201511080CLE.html,,"20,562",Quicken Loans Arena,
2015-11-08,3:30p,Los Angeles Lakers,95,New York Knicks,99,https://www.basketball-reference.com//boxscores/201511080NYK.html,,"19,812",Madison Square Garden (IV),
